id,narrative_text,DV,SH,ST,CA,WH,OV,ipc_bns_section,evidence_notes,source
WSL_0828,My neighbor keeps contacting my family members.,0,0,1,0,0,0,354D IPC / 78 BNS,repeated unwanted contact/presence,Synthetic-Template
WSL_0829,Someone hacked my email to message my contacts inappropriately.,0,0,0,1,0,0,66E IT Act / 77 BNS,digital harassment/privacy violation,Synthetic-Template
WSL_0830,A coworker keeps making comments implying I should be friendlier.,0,0,0,0,1,0,POSH Act Sec 2n,workplace harassment pattern,Synthetic-Template
WSL_0831,A senior executive made inappropriate physical contact during training.,0,0,0,0,1,0,POSH Act Sec 2n,workplace harassment pattern,Synthetic-Template
WSL_0832,A senior executive touched my shoulder inappropriately when alone.,0,0,0,0,1,0,POSH Act Sec 2n,workplace harassment pattern,Synthetic-Template
WSL_0833,My neighbor pressed himself against me deliberately in a crowd.,0,1,0,0,0,0,354 IPC / 74 BNS,public/private harassment incident,Synthetic-Template
WSL_0834,Someone keeps sending me threatening messages after I stopped replying.,0,0,0,1,0,0,66E IT Act / 77 BNS,digital harassment/privacy violation,Synthetic-Template
WSL_0835,A relative at a family function made suggestive comments while collecting money.,0,1,0,0,0,0,354 IPC / 74 BNS,public/private harassment incident,Synthetic-Template
WSL_0836,A guest at a party tried to corner me and touch me against my will.,0,1,0,0,0,0,354 IPC / 74 BNS,public/private harassment incident,Synthetic-Template
WSL_0837,My in-laws keeps demanding more dowry from my parents.,1,0,0,0,0,0,498A IPC / 85 BNS,physical/verbal abuse pattern,Synthetic-Template
WSL_0838,A local group ostracized my family after I filed a complaint.,0,0,0,0,0,1,"Case-specific, not clearly mapped",requires further context,Synthetic-Template
WSL_0839,A senior colleague shared inappropriate content about me in the team group chat.,0,0,0,0,1,0,POSH Act Sec 2n,workplace harassment pattern,Synthetic-Template
WSL_0840,A man I matched with online created a fake profile using my photos to message my friends.,0,0,0,1,0,0,66E IT Act / 77 BNS,digital harassment/privacy violation,Synthetic-Template
WSL_0841,My ex keeps following me everywhere I go and now sends me threatening messages online.,0,0,1,1,0,0,354D IPC / IT Act,combined ST and CA,Synthetic-Template
WSL_0842,Someone I rejected online keeps appearing uninvited wherever I mention I'll be.,0,0,1,0,0,0,354D IPC / 78 BNS,repeated unwanted contact/presence,Synthetic-Template
WSL_0843,My manager makes inappropriate comments about my appearance in front of the entire team.,0,1,0,0,1,0,354A IPC / POSH Act,combined SH and WH,Synthetic-Template
WSL_0844,My ex-boyfriend watches my house through his window constantly.,0,0,1,0,0,0,354D IPC / 78 BNS,repeated unwanted contact/presence,Synthetic-Template
WSL_0845,A client made inappropriate physical contact during training.,0,0,0,0,1,0,POSH Act Sec 2n,workplace harassment pattern,Synthetic-Template
WSL_0846,My ex-boyfriend is threatening to leak our private videos.,0,0,0,1,0,0,66E IT Act / 77 BNS,digital harassment/privacy violation,Synthetic-Template
WSL_0847,My in-laws burnt my hand during an argument. I am scared to go home most days now.,1,0,0,0,0,0,498A IPC / 85 BNS,physical/verbal abuse pattern,Synthetic-Template
WSL_0848,My in-laws threatens to throw me out of the house. This has been going on for over a year.,1,0,0,0,0,0,498A IPC / 85 BNS,physical/verbal abuse pattern,Synthetic-Template
WSL_0849,My husband hits me regularly and threatened to post my private photos online.,1,0,0,1,0,0,498A IPC / 66E IT Act,combined DV and CA,Synthetic-Template
WSL_0850,My tuition teacher made suggestive comments while collecting money.,0,1,0,0,0,0,354 IPC / 74 BNS,public/private harassment incident,Synthetic-Template
WSL_0851,A vendor at work cornered me in the pantry inappropriately.,0,0,0,0,1,0,POSH Act Sec 2n,workplace harassment pattern,Synthetic-Template
WSL_0852,A man I rejected tracks my location constantly and also created a fake profile to message me.,0,0,1,1,0,0,354D IPC / IT Act,combined ST and CA,Synthetic-Template
WSL_0853,An anonymous account hacked my social media account.,0,0,0,1,0,0,66E IT Act / 77 BNS,digital harassment/privacy violation,Synthetic-Template
WSL_0854,A senior colleague sends me inappropriate messages on our work chat.,0,0,0,0,1,0,POSH Act Sec 2n,workplace harassment pattern,Synthetic-Template
WSL_0855,My tuition teacher groped me and disappeared into the crowd.,0,1,0,0,0,0,354 IPC / 74 BNS,public/private harassment incident,Synthetic-Template
WSL_0856,My driving instructor touched my hand inappropriately during a session.,0,1,0,0,0,0,354 IPC / 74 BNS,public/private harassment incident,Synthetic-Template
WSL_0857,A man in the metro kept staring and making explicit comments.,0,1,0,0,0,0,354 IPC / 74 BNS,public/private harassment incident,Synthetic-Template
WSL_0858,My husband's family threatens to take away my children if I complain. This has been going on for over a year.,1,0,0,0,0,0,498A IPC / 85 BNS,physical/verbal abuse pattern,Synthetic-Template
WSL_0859,My husband and his mother threatened to kill me if I told my parents. This has been going on for over a year.,1,0,0,0,0,0,498A IPC / 85 BNS,physical/verbal abuse pattern,Synthetic-Template
WSL_0860,My ex waits outside my house daily and now sends me threatening messages online.,0,0,1,1,0,0,354D IPC / IT Act,combined ST and CA,Synthetic-Template
WSL_0861,Someone created a fake profile using my photos to message my friends.,0,0,0,1,0,0,66E IT Act / 77 BNS,digital harassment/privacy violation,Synthetic-Template
WSL_0862,My in-laws pushed me down the stairs during a fight.,1,0,0,0,0,0,498A IPC / 85 BNS,physical/verbal abuse pattern,Synthetic-Template
WSL_0863,A man I rejected hacked my email to message my contacts inappropriately.,0,0,0,1,0,0,66E IT Act / 77 BNS,digital harassment/privacy violation,Synthetic-Template
WSL_0864,A stranger online sent me obscene images repeatedly despite me blocking multiple accounts.,0,1,0,1,0,0,509 IPC / IT Act Sec 67,combined SH and CA,Synthetic-Template
WSL_0865,My stepfather beats me over small household matters. It happens almost every week.,1,0,0,0,0,0,498A IPC / 85 BNS,physical/verbal abuse pattern,Synthetic-Template
WSL_0866,Someone is threatening to post my private photos online.,0,0,0,1,0,0,66E IT Act / 77 BNS,digital harassment/privacy violation,Synthetic-Template
WSL_0867,A coworker keeps commenting on my appearance during meetings.,0,0,0,0,1,0,POSH Act Sec 2n,workplace harassment pattern,Synthetic-Template
WSL_0868,A man at the gym made inappropriate comments during a private session.,0,1,0,0,0,0,354 IPC / 74 BNS,public/private harassment incident,Synthetic-Template
WSL_0869,A relative at a family function kept staring and making explicit comments.,0,1,0,0,0,0,354 IPC / 74 BNS,public/private harassment incident,Synthetic-Template
WSL_0870,My partner physically abuses me and is blackmailing me with our private videos.,1,0,0,1,0,0,498A IPC / 66E IT Act,combined DV and CA,Synthetic-Template
WSL_0871,A guest at a party touched me inappropriately and acted like nothing happened.,0,1,0,0,0,0,354 IPC / 74 BNS,public/private harassment incident,Synthetic-Template
WSL_0872,My husband and his mother keeps demanding more dowry from my parents. This started right after our marriage.,1,0,0,0,0,0,498A IPC / 85 BNS,physical/verbal abuse pattern,Synthetic-Template
WSL_0873,My husband's family starves me for days as punishment. It has gotten worse in the last few months.,1,0,0,0,0,0,498A IPC / 85 BNS,physical/verbal abuse pattern,Synthetic-Template
WSL_0874,My stepfather threatens to throw me out of the house. It has gotten worse in the last few months.,1,0,0,0,0,0,498A IPC / 85 BNS,physical/verbal abuse pattern,Synthetic-Template
WSL_0875,A rickshaw driver pressed himself against me deliberately in a crowd.,0,1,0,0,0,0,354 IPC / 74 BNS,public/private harassment incident,Synthetic-Template
WSL_0876,My boss keeps making comments implying I should be friendlier.,0,0,0,0,1,0,POSH Act Sec 2n,workplace harassment pattern,Synthetic-Template
WSL_0877,A stranger at the market pressed himself against me deliberately in a crowd.,0,1,0,0,0,0,354 IPC / 74 BNS,public/private harassment incident,Synthetic-Template
WSL_0878,A guest at a party touched my hand inappropriately during a session.,0,1,0,0,0,0,354 IPC / 74 BNS,public/private harassment incident,Synthetic-Template
WSL_0879,My in-laws are trying to evict me illegally with intimidation.,0,0,0,0,0,1,"Case-specific, not clearly mapped",requires further context,Synthetic-Template
WSL_0880,My relatives are threatening my life over an inheritance dispute.,0,0,0,0,0,1,"Case-specific, not clearly mapped",requires further context,Synthetic-Template
WSL_0881,A stranger online keeps following me everywhere I go and posted my photos without consent.,0,0,1,1,0,0,354D IPC / IT Act,combined ST and CA,Synthetic-Template
WSL_0882,My relatives are threatening honor-based violence over my marriage choice.,0,0,0,0,0,1,"Case-specific, not clearly mapped",requires further context,Synthetic-Template
WSL_0883,My father-in-law drags me by the hair whenever dinner is late.,1,0,0,0,0,0,498A IPC / 85 BNS,physical/verbal abuse pattern,Synthetic-Template
WSL_0884,My husband and his mother humiliates me in front of guests every time they visit. It has gotten worse in the last few months.,1,0,0,0,0,0,498A IPC / 85 BNS,physical/verbal abuse pattern,Synthetic-Template
WSL_0885,My ex-partner recorded me without consent and threatened to post it.,0,0,0,1,0,0,66E IT Act / 77 BNS,digital harassment/privacy violation,Synthetic-Template
WSL_0886,A guest at a party tried to touch me before I managed to get away.,0,1,0,0,0,0,354 IPC / 74 BNS,public/private harassment incident,Synthetic-Template
WSL_0887,A local group tried to forcibly take me away from a public place.,0,0,0,0,0,1,"Case-specific, not clearly mapped",requires further context,Synthetic-Template
WSL_0888,My in-laws tried to forcibly take me away from a public place.,0,0,0,0,0,1,"Case-specific, not clearly mapped",requires further context,Synthetic-Template
WSL_0889,Someone from college hacked my email to message my contacts inappropriately.,0,0,0,1,0,0,66E IT Act / 77 BNS,digital harassment/privacy violation,Synthetic-Template
WSL_0890,A senior executive sends me inappropriate messages on our work chat.,0,0,0,0,1,0,POSH Act Sec 2n,workplace harassment pattern,Synthetic-Template
WSL_0891,A stranger online waits outside my house daily and posted my photos without consent.,0,0,1,1,0,0,354D IPC / IT Act,combined ST and CA,Synthetic-Template
WSL_0892,My stepfather forced me to quit my job. This has been going on for over a year.,1,0,0,0,0,0,498A IPC / 85 BNS,physical/verbal abuse pattern,Synthetic-Template
WSL_0893,A man I matched with online is threatening to post my private photos online.,0,0,0,1,0,0,66E IT Act / 77 BNS,digital harassment/privacy violation,Synthetic-Template
WSL_0894,My husband beats me over small household matters.,1,0,0,0,0,0,498A IPC / 85 BNS,physical/verbal abuse pattern,Synthetic-Template
WSL_0895,My landlord's men threw stones at my house after a dispute.,0,0,0,0,0,1,"Case-specific, not clearly mapped",requires further context,Synthetic-Template
WSL_0896,My community sent moneylenders to threaten me for repayment.,0,0,0,0,0,1,"Case-specific, not clearly mapped",requires further context,Synthetic-Template
WSL_0897,My mother-in-law drags me by the hair whenever dinner is late. This has been going on for over a year.,1,0,0,0,0,0,498A IPC / 85 BNS,physical/verbal abuse pattern,Synthetic-Template
WSL_0898,My ex-partner created a fake profile using my photos to message my friends.,0,0,0,1,0,0,66E IT Act / 77 BNS,digital harassment/privacy violation,Synthetic-Template
WSL_0899,My manager touched me without consent and excludes me from meetings when I object.,0,1,0,0,1,0,354A IPC / POSH Act,combined SH and WH,Synthetic-Template
WSL_0900,My relatives threatened to disown me over my relationship choice.,0,0,0,0,0,1,"Case-specific, not clearly mapped",requires further context,Synthetic-Template
WSL_0901,A man on the street tried to touch me before I managed to get away.,0,1,0,0,0,0,354 IPC / 74 BNS,public/private harassment incident,Synthetic-Template
WSL_0902,Someone from my past sent me obscene images repeatedly despite me blocking multiple accounts.,0,1,0,1,0,0,509 IPC / IT Act Sec 67,combined SH and CA,Synthetic-Template
WSL_0903,My supervisor shared inappropriate content about me in the team group chat.,0,0,0,0,1,0,POSH Act Sec 2n,workplace harassment pattern,Synthetic-Template
WSL_0904,A former colleague found my home address and shows up unannounced.,0,0,1,0,0,0,354D IPC / 78 BNS,repeated unwanted contact/presence,Synthetic-Template
WSL_0905,My neighbor catcalled and followed me for several blocks.,0,1,0,0,0,0,354 IPC / 74 BNS,public/private harassment incident,Synthetic-Template
WSL_0906,My landlord's men are threatening to harm me over a land dispute.,0,0,0,0,0,1,"Case-specific, not clearly mapped",requires further context,Synthetic-Template
WSL_0907,A rickshaw driver made suggestive comments while collecting money.,0,1,0,0,0,0,354 IPC / 74 BNS,public/private harassment incident,Synthetic-Template
WSL_0908,A former colleague keeps following me from college to my bus stop every day.,0,0,1,0,0,0,354D IPC / 78 BNS,repeated unwanted contact/presence,Synthetic-Template
WSL_0909,My boss cornered me in the pantry inappropriately.,0,0,0,0,1,0,POSH Act Sec 2n,workplace harassment pattern,Synthetic-Template
WSL_0910,My husband and his mother hits me whenever he comes home drunk.,1,0,0,0,0,0,498A IPC / 85 BNS,physical/verbal abuse pattern,Synthetic-Template
WSL_0911,A stranger online hacked my social media account.,0,0,0,1,0,0,66E IT Act / 77 BNS,digital harassment/privacy violation,Synthetic-Template
WSL_0912,A man on the bus tried to start inappropriate conversations repeatedly.,0,1,0,0,0,0,354 IPC / 74 BNS,public/private harassment incident,Synthetic-Template
WSL_0913,A man I don't know left notes on my car every day for two weeks.,0,0,1,0,0,0,354D IPC / 78 BNS,repeated unwanted contact/presence,Synthetic-Template
WSL_0914,A man I rejected on a matrimonial site keeps messaging me obsessively despite being blocked.,0,0,1,0,0,0,354D IPC / 78 BNS,repeated unwanted contact/presence,Synthetic-Template
WSL_0915,An anonymous account hacked my email to message my contacts inappropriately.,0,0,0,1,0,0,66E IT Act / 77 BNS,digital harassment/privacy violation,Synthetic-Template
WSL_0916,My landlord kept staring and making explicit comments.,0,1,0,0,0,0,354 IPC / 74 BNS,public/private harassment incident,Synthetic-Template
WSL_0917,My boss sends me inappropriate messages on our work chat.,0,0,0,0,1,0,POSH Act Sec 2n,workplace harassment pattern,Synthetic-Template
WSL_0918,An anonymous account is posting fake defamatory comments about me publicly.,0,0,0,1,0,0,66E IT Act / 77 BNS,digital harassment/privacy violation,Synthetic-Template
WSL_0919,My team lead makes inappropriate comments about my appearance and threatens my job when I complain.,0,1,0,0,1,0,354A IPC / POSH Act,combined SH and WH,Synthetic-Template
WSL_0920,A man on the bus made suggestive comments while collecting money.,0,1,0,0,0,0,354 IPC / 74 BNS,public/private harassment incident,Synthetic-Template
WSL_0921,A client denied me a raise after I rejected his advances.,0,0,0,0,1,0,POSH Act Sec 2n,workplace harassment pattern,Synthetic-Template
WSL_0922,A local group are threatening me over a property dispute.,0,0,0,0,0,1,"Case-specific, not clearly mapped",requires further context,Synthetic-Template
WSL_0923,My former colleague morphed my photos and circulated them in a group chat.,0,0,0,1,0,0,66E IT Act / 77 BNS,digital harassment/privacy violation,Synthetic-Template
WSL_0924,A senior at college made sexual comments about me in front of others.,0,1,0,0,0,0,354 IPC / 74 BNS,public/private harassment incident,Synthetic-Template
WSL_0925,A man I matched with online is threatening to leak my chats unless I pay money.,0,0,0,1,0,0,66E IT Act / 77 BNS,digital harassment/privacy violation,Synthetic-Template
WSL_0926,A guest at a party forcibly kissed me without my consent.,0,1,0,0,0,0,354 IPC / 74 BNS,public/private harassment incident,Synthetic-Template
WSL_0927,My husband's family have been cruel to me since marriage and are threatening to take custody of my children.,1,0,0,0,0,1,498A IPC / case-specific,combined DV and OV,Synthetic-Template
WSL_0928,My ex-boyfriend keeps sending me abusive explicit messages.,0,0,0,1,0,0,66E IT Act / 77 BNS,digital harassment/privacy violation,Synthetic-Template
WSL_0929,A delivery man pressed himself against me deliberately in a crowd.,0,1,0,0,0,0,354 IPC / 74 BNS,public/private harassment incident,Synthetic-Template
WSL_0930,My neighbor tried to touch me before I managed to get away.,0,1,0,0,0,0,354 IPC / 74 BNS,public/private harassment incident,Synthetic-Template
WSL_0931,A man I rejected is threatening to leak my chats unless I pay money.,0,0,0,1,0,0,66E IT Act / 77 BNS,digital harassment/privacy violation,Synthetic-Template
WSL_0932,My ex-partner hacked my social media account.,0,0,0,1,0,0,66E IT Act / 77 BNS,digital harassment/privacy violation,Synthetic-Template
WSL_0933,My ex-partner is threatening to leak my chats unless I pay money.,0,0,0,1,0,0,66E IT Act / 77 BNS,digital harassment/privacy violation,Synthetic-Template
WSL_0934,A man at the gym forcibly kissed me without my consent.,0,1,0,0,0,0,354 IPC / 74 BNS,public/private harassment incident,Synthetic-Template
WSL_0935,My landlord tried to start inappropriate conversations repeatedly.,0,1,0,0,0,0,354 IPC / 74 BNS,public/private harassment incident,Synthetic-Template
WSL_0936,A man on the street touched me inappropriately and acted like nothing happened.,0,1,0,0,0,0,354 IPC / 74 BNS,public/private harassment incident,Synthetic-Template
WSL_0937,A man on the bus touched me inappropriately and acted like nothing happened.,0,1,0,0,0,0,354 IPC / 74 BNS,public/private harassment incident,Synthetic-Template
WSL_0938,A stranger online made lewd comments about me publicly online and knows personal details about me.,0,1,0,1,0,0,509 IPC / IT Act Sec 67,combined SH and CA,Synthetic-Template
WSL_0939,My landlord's men ostracized my family after I filed a complaint.,0,0,0,0,0,1,"Case-specific, not clearly mapped",requires further context,Synthetic-Template
WSL_0940,A man I don't know watches my house through his window constantly.,0,0,1,0,0,0,354D IPC / 78 BNS,repeated unwanted contact/presence,Synthetic-Template
WSL_0941,My tuition teacher catcalled and followed me for several blocks.,0,1,0,0,0,0,354 IPC / 74 BNS,public/private harassment incident,Synthetic-Template
WSL_0942,A former colleague tracks my location through mutual friends.,0,0,1,0,0,0,354D IPC / 78 BNS,repeated unwanted contact/presence,Synthetic-Template
WSL_0943,My ex-partner hacked my email to message my contacts inappropriately.,0,0,0,1,0,0,66E IT Act / 77 BNS,digital harassment/privacy violation,Synthetic-Template
WSL_0944,My husband's family physically abuse me regularly and are threatening to take custody of my children.,1,0,0,0,0,1,498A IPC / case-specific,combined DV and OV,Synthetic-Template
WSL_0945,My supervisor hinted that my promotion depends on personal favors.,0,0,0,0,1,0,POSH Act Sec 2n,workplace harassment pattern,Synthetic-Template
WSL_0946,My tuition teacher exposed himself to me in public.,0,1,0,0,0,0,354 IPC / 74 BNS,public/private harassment incident,Synthetic-Template
WSL_0947,Someone I rejected online keeps contacting my family members.,0,0,1,0,0,0,354D IPC / 78 BNS,repeated unwanted contact/presence,Synthetic-Template
WSL_0948,Someone leaked my private photos online.,0,0,0,1,0,0,66E IT Act / 77 BNS,digital harassment/privacy violation,Synthetic-Template
WSL_0949,A senior colleague keeps making sexual jokes and excludes me from meetings when I object.,0,1,0,0,1,0,354A IPC / POSH Act,combined SH and WH,Synthetic-Template
WSL_0950,Someone from college waits outside my house daily and also created a fake profile to message me.,0,0,1,1,0,0,354D IPC / IT Act,combined ST and CA,Synthetic-Template
WSL_0951,A man I matched with online keeps sending me abusive explicit messages.,0,0,0,1,0,0,66E IT Act / 77 BNS,digital harassment/privacy violation,Synthetic-Template
WSL_0952,My team lead touched me without consent in front of the entire team.,0,1,0,0,1,0,354A IPC / POSH Act,combined SH and WH,Synthetic-Template
WSL_0953,Someone I rejected online appears at my gym at the exact same time every day.,0,0,1,0,0,0,354D IPC / 78 BNS,repeated unwanted contact/presence,Synthetic-Template
WSL_0954,My former colleague created a fake dating profile using my pictures.,0,0,0,1,0,0,66E IT Act / 77 BNS,digital harassment/privacy violation,Synthetic-Template
WSL_0955,A man I matched with on a dating app waits outside my house every morning.,0,0,1,0,0,0,354D IPC / 78 BNS,repeated unwanted contact/presence,Synthetic-Template
WSL_0956,My supervisor touched my shoulder inappropriately when alone.,0,0,0,0,1,0,POSH Act Sec 2n,workplace harassment pattern,Synthetic-Template
WSL_0957,My brother-in-law beats me over small household matters. It happens almost every week.,1,0,0,0,0,0,498A IPC / 85 BNS,physical/verbal abuse pattern,Synthetic-Template
WSL_0958,A stranger at the market tried to touch me before I managed to get away.,0,1,0,0,0,0,354 IPC / 74 BNS,public/private harassment incident,Synthetic-Template
WSL_0959,A stranger online is sending me rape threats through anonymous accounts.,0,0,0,1,0,0,66E IT Act / 77 BNS,digital harassment/privacy violation,Synthetic-Template
WSL_0960,A coworker keeps asking me to stay back late alone with him.,0,0,0,0,1,0,POSH Act Sec 2n,workplace harassment pattern,Synthetic-Template
WSL_0961,My in-laws denies me medical treatment even when injured. I am scared to go home most days now.,1,0,0,0,0,0,498A IPC / 85 BNS,physical/verbal abuse pattern,Synthetic-Template
WSL_0962,A classmate appears at my gym at the exact same time every day.,0,0,1,0,0,0,354D IPC / 78 BNS,repeated unwanted contact/presence,Synthetic-Template
WSL_0963,My father-in-law burnt my hand during an argument.,1,0,0,0,0,0,498A IPC / 85 BNS,physical/verbal abuse pattern,Synthetic-Template
WSL_0964,A man from my building appears at my gym at the exact same time every day.,0,0,1,0,0,0,354D IPC / 78 BNS,repeated unwanted contact/presence,Synthetic-Template
WSL_0965,My husband's family slaps me in front of the children. This has been going on for over a year.,1,0,0,0,0,0,498A IPC / 85 BNS,physical/verbal abuse pattern,Synthetic-Template
WSL_0966,A man I matched with online is sending death threats through anonymous email.,0,0,0,1,0,0,66E IT Act / 77 BNS,digital harassment/privacy violation,Synthetic-Template
WSL_0967,A man I rejected is spreading false rumors about me in group chats.,0,0,0,1,0,0,66E IT Act / 77 BNS,digital harassment/privacy violation,Synthetic-Template
WSL_0968,A stranger online tracks my location constantly and also created a fake profile to message me.,0,0,1,1,0,0,354D IPC / IT Act,combined ST and CA,Synthetic-Template
WSL_0969,My team lead keeps making sexual jokes and excludes me from meetings when I object.,0,1,0,0,1,0,354A IPC / POSH Act,combined SH and WH,Synthetic-Template
WSL_0970,My ex-boyfriend has started waiting outside my apartment building.,0,0,1,0,0,0,354D IPC / 78 BNS,repeated unwanted contact/presence,Synthetic-Template
WSL_0971,Someone from college recorded me without consent and threatened to post it.,0,0,0,1,0,0,66E IT Act / 77 BNS,digital harassment/privacy violation,Synthetic-Template
WSL_0972,My family are trying to evict me illegally with intimidation.,0,0,0,0,0,1,"Case-specific, not clearly mapped",requires further context,Synthetic-Template
WSL_0973,My brother-in-law threatened to kill me if I told my parents. This has been going on for over a year.,1,0,0,0,0,0,498A IPC / 85 BNS,physical/verbal abuse pattern,Synthetic-Template
WSL_0974,My neighbor keeps calling me from different numbers.,0,0,1,0,0,0,354D IPC / 78 BNS,repeated unwanted contact/presence,Synthetic-Template
WSL_0975,A stranger at the market touched me inappropriately and acted like nothing happened.,0,1,0,0,0,0,354 IPC / 74 BNS,public/private harassment incident,Synthetic-Template
WSL_0976,A man I rejected is threatening to leak our private videos.,0,0,0,1,0,0,66E IT Act / 77 BNS,digital harassment/privacy violation,Synthetic-Template
WSL_0977,A senior executive keeps making comments implying I should be friendlier.,0,0,0,0,1,0,POSH Act Sec 2n,workplace harassment pattern,Synthetic-Template
WSL_0978,My neighbor follows my car every day on my commute.,0,0,1,0,0,0,354D IPC / 78 BNS,repeated unwanted contact/presence,Synthetic-Template
WSL_0979,A stranger online keeps sending me threatening messages after I stopped replying.,0,0,0,1,0,0,66E IT Act / 77 BNS,digital harassment/privacy violation,Synthetic-Template
WSL_0980,My driving instructor groped me and disappeared into the crowd.,0,1,0,0,0,0,354 IPC / 74 BNS,public/private harassment incident,Synthetic-Template
WSL_0981,A vendor at work keeps making comments implying I should be friendlier.,0,0,0,0,1,0,POSH Act Sec 2n,workplace harassment pattern,Synthetic-Template
WSL_0982,Someone I rejected online tracks my location through mutual friends.,0,0,1,0,0,0,354D IPC / 78 BNS,repeated unwanted contact/presence,Synthetic-Template
WSL_0983,A senior executive cornered me in the pantry inappropriately.,0,0,0,0,1,0,POSH Act Sec 2n,workplace harassment pattern,Synthetic-Template
WSL_0984,A man I rejected keeps following me everywhere I go and posted my photos without consent.,0,0,1,1,0,0,354D IPC / IT Act,combined ST and CA,Synthetic-Template
WSL_0985,My stepfather keeps demanding more dowry from my parents. This started right after our marriage.,1,0,0,0,0,0,498A IPC / 85 BNS,physical/verbal abuse pattern,Synthetic-Template
WSL_0986,A man on the street tried to start inappropriate conversations repeatedly.,0,1,0,0,0,0,354 IPC / 74 BNS,public/private harassment incident,Synthetic-Template
WSL_0987,My supervisor keeps commenting on my appearance during meetings.,0,0,0,0,1,0,POSH Act Sec 2n,workplace harassment pattern,Synthetic-Template
WSL_0988,My internship supervisor excludes me from meetings since I rejected his advances.,0,0,0,0,1,0,POSH Act Sec 2n,workplace harassment pattern,Synthetic-Template
WSL_0989,A man on the street made sexual comments about me in front of others.,0,1,0,0,0,0,354 IPC / 74 BNS,public/private harassment incident,Synthetic-Template
WSL_0990,A senior colleague keeps commenting on my appearance during meetings.,0,0,0,0,1,0,POSH Act Sec 2n,workplace harassment pattern,Synthetic-Template
WSL_0991,My team lead keeps making sexual jokes and threatens my job when I complain.,0,1,0,0,1,0,354A IPC / POSH Act,combined SH and WH,Synthetic-Template
WSL_0992,My stepfather took my salary and gives me no money. It has gotten worse in the last few months.,1,0,0,0,0,0,498A IPC / 85 BNS,physical/verbal abuse pattern,Synthetic-Template
WSL_0993,My husband locked me inside the house for days. It happens almost every week.,1,0,0,0,0,0,498A IPC / 85 BNS,physical/verbal abuse pattern,Synthetic-Template
WSL_0994,A senior colleague keeps asking me to stay back late alone with him.,0,0,0,0,1,0,POSH Act Sec 2n,workplace harassment pattern,Synthetic-Template
WSL_0995,A man I matched with online keeps sending me threatening messages after I stopped replying.,0,0,0,1,0,0,66E IT Act / 77 BNS,digital harassment/privacy violation,Synthetic-Template
WSL_0996,My driving instructor made sexual comments about me in front of others.,0,1,0,0,0,0,354 IPC / 74 BNS,public/private harassment incident,Synthetic-Template
WSL_0997,A local group are threatening my life over an inheritance dispute.,0,0,0,0,0,1,"Case-specific, not clearly mapped",requires further context,Synthetic-Template
WSL_0998,Someone morphed my photos and circulated them in a group chat.,0,0,0,1,0,0,66E IT Act / 77 BNS,digital harassment/privacy violation,Synthetic-Template
WSL_0999,A man I rejected keeps sending me threatening messages after I stopped replying.,0,0,0,1,0,0,66E IT Act / 77 BNS,digital harassment/privacy violation,Synthetic-Template
WSL_1000,My community are threatening honor-based violence over my marriage choice.,0,0,0,0,0,1,"Case-specific, not clearly mapped",requires further context,Synthetic-Template
WSL_1001,I have been married for three years and my husband beats me almost every time he loses his temper.,1,0,0,0,0,0,498A IPC,diverse narrative style,Synthetic-Diverse
WSL_1002,"For the past few months, my mother-in-law has been starving me and locking me out of the kitchen as punishment.",1,0,0,0,0,0,498A IPC,diverse narrative style,Synthetic-Diverse
WSL_1003,I don't know what to do anymore — my husband hit me so hard last night that I could barely stand.,1,0,0,0,0,0,498A IPC,diverse narrative style,Synthetic-Diverse
WSL_1004,"Ever since I lost my job, my husband has become more controlling and hits me over the smallest things.",1,0,0,0,0,0,498A IPC,diverse narrative style,Synthetic-Diverse
WSL_1005,"My in-laws have been pressuring my husband to remarry because my family couldn't meet their dowry demands, and he has started beating me.",1,0,0,0,0,0,Dowry Prohibition Act,diverse narrative style,Synthetic-Diverse
WSL_1006,"Yesterday my husband threw a chair at me during an argument, and this isn't the first time something like this has happened.",1,0,0,0,0,0,498A IPC,diverse narrative style,Synthetic-Diverse
WSL_1007,I am writing this because I don't know who else to turn to — my husband has been abusive for years and it's getting worse.,1,0,0,0,0,0,498A IPC,diverse narrative style,Synthetic-Diverse
WSL_1008,My father-in-law shouted at me and hit me on the head when I couldn't finish the housework on time.,1,0,0,0,0,0,498A IPC,diverse narrative style,Synthetic-Diverse
WSL_1009,"Whenever my husband drinks, which is almost daily now, he becomes violent and I never know what will set him off.",1,0,0,0,0,0,498A IPC,diverse narrative style,Synthetic-Diverse
WSL_1010,"My husband recently found out I was talking to my sister on the phone and he beat me for it, saying I wasn't allowed contact with my family.",1,0,0,0,0,0,498A IPC / DV Act Sec 3,diverse narrative style,Synthetic-Diverse
WSL_1011,I have bruises on my arms from where my husband grabbed me during last week's argument about money.,1,0,0,0,0,0,498A IPC,diverse narrative style,Synthetic-Diverse
WSL_1012,My in-laws treat me like a servant and hit me whenever they feel the housework isn't done to their standard.,1,0,0,0,0,0,498A IPC,diverse narrative style,Synthetic-Diverse
WSL_1013,"After my husband lost his job, he started drinking heavily and has become violent toward me almost every night.",1,0,0,0,0,0,498A IPC,diverse narrative style,Synthetic-Diverse
