id,narrative_text,DV,SH,ST,CA,WH,OV,ipc_bns_section,evidence_notes,source,label_vector,active_labels
WSL_0330,My supervisor makes sexual jokes directed at me in front of the team.,0,0,0,0,1,0,POSH Act Sec 2n,workplace harassment pattern,Synthetic-Template,"[0, 0, 0, 0, 1, 0]",['WH']
WSL_0584,A man I rejected waits outside my house daily and also created a fake profile to message me.,0,0,1,1,0,0,354D IPC / IT Act,combined ST and CA,Synthetic-Template,"[0, 0, 1, 1, 0, 0]","['ST', 'CA']"
WSL_0526,My husband's family controls all my money and won't let me work. I am scared to go home most days now.,1,0,0,0,0,0,498A IPC / 85 BNS,physical/verbal abuse pattern,Synthetic-Template,"[1, 0, 0, 0, 0, 0]",['DV']
WSL_0942,A former colleague tracks my location through mutual friends.,0,0,1,0,0,0,354D IPC / 78 BNS,repeated unwanted contact/presence,Synthetic-Template,"[0, 0, 1, 0, 0, 0]",['ST']
WSL_0436,My former colleague is sending me rape threats through anonymous accounts.,0,0,0,1,0,0,66E IT Act / 77 BNS,digital harassment/privacy violation,Synthetic-Template,"[0, 0, 0, 1, 0, 0]",['CA']
WSL_0658,My husband and his mother hit me with a belt over a small disagreement. This has been going on for over a year.,1,0,0,0,0,0,498A IPC / 85 BNS,physical/verbal abuse pattern,Synthetic-Template,"[1, 0, 0, 0, 0, 0]",['DV']
WSL_0803,My brother-in-law denies me medical treatment even when injured. This has been going on for over a year.,1,0,0,0,0,0,498A IPC / 85 BNS,physical/verbal abuse pattern,Synthetic-Template,"[1, 0, 0, 0, 0, 0]",['DV']
WSL_0630,My stepfather burnt my hand during an argument.,1,0,0,0,0,0,498A IPC / 85 BNS,physical/verbal abuse pattern,Synthetic-Template,"[1, 0, 0, 0, 0, 0]",['DV']
WSL_0482,My in-laws vandalized my shop and left a threatening note.,0,0,0,0,0,1,"Case-specific, not clearly mapped",requires further context,Synthetic-Template,"[0, 0, 0, 0, 0, 1]",['OV']
WSL_0671,A man I matched with online hacked my email to message my contacts inappropriately.,0,0,0,1,0,0,66E IT Act / 77 BNS,digital harassment/privacy violation,Synthetic-Template,"[0, 0, 0, 1, 0, 0]",['CA']
WSL_1050,Someone screenshotted a private conversation from months ago and has been circulating it out of context to embarrass me.,0,0,0,1,0,0,IT Act Sec 66,diverse narrative style,Synthetic-Diverse,"[0, 0, 0, 1, 0, 0]",['CA']
WSL_0732,My team lead insists on private one-on-one meetings.,0,0,0,0,1,0,POSH Act Sec 2n,workplace harassment pattern,Synthetic-Template,"[0, 0, 0, 0, 1, 0]",['WH']
WSL_0934,A man at the gym forcibly kissed me without my consent.,0,1,0,0,0,0,354 IPC / 74 BNS,public/private harassment incident,Synthetic-Template,"[0, 1, 0, 0, 0, 0]",['SH']
WSL_0614,My relatives are trying to evict me illegally with intimidation.,0,0,0,0,0,1,"Case-specific, not clearly mapped",requires further context,Synthetic-Template,"[0, 0, 0, 0, 0, 1]",['OV']
WSL_1035,"It started small — he would just show up at the same coffee shop I go to, but now he's outside my house almost every day.",0,0,1,0,0,0,354D IPC,diverse narrative style,Synthetic-Diverse,"[0, 0, 1, 0, 0, 0]",['ST']
WSL_0893,A man I matched with online is threatening to post my private photos online.,0,0,0,1,0,0,66E IT Act / 77 BNS,digital harassment/privacy violation,Synthetic-Template,"[0, 0, 0, 1, 0, 0]",['CA']
WSL_0818,My team lead makes inappropriate comments about my appearance in front of the entire team.,0,1,0,0,1,0,354A IPC / POSH Act,combined SH and WH,Synthetic-Template,"[0, 1, 0, 0, 1, 0]","['SH', 'WH']"
WSL_0992,My stepfather took my salary and gives me no money. It has gotten worse in the last few months.,1,0,0,0,0,0,498A IPC / 85 BNS,physical/verbal abuse pattern,Synthetic-Template,"[1, 0, 0, 0, 0, 0]",['DV']
WSL_0164,My father-in-law threatened to kill me if I told my parents. It happens almost every week.,1,0,0,0,0,0,498A IPC / 85 BNS,physical/verbal abuse pattern,Synthetic-Template,"[1, 0, 0, 0, 0, 0]",['DV']
WSL_0229,A man on the street pressed himself against me deliberately in a crowd.,0,1,0,0,0,0,354 IPC / 74 BNS,public/private harassment incident,Synthetic-Template,"[0, 1, 0, 0, 0, 0]",['SH']
WSL_0483,A man I don't know keeps contacting my family members.,0,0,1,0,0,0,354D IPC / 78 BNS,repeated unwanted contact/presence,Synthetic-Template,"[0, 0, 1, 0, 0, 0]",['ST']
WSL_0844,My ex-boyfriend watches my house through his window constantly.,0,0,1,0,0,0,354D IPC / 78 BNS,repeated unwanted contact/presence,Synthetic-Template,"[0, 0, 1, 0, 0, 0]",['ST']
WSL_0213,My tuition teacher pressed himself against me deliberately in a crowd.,0,1,0,0,0,0,354 IPC / 74 BNS,public/private harassment incident,Synthetic-Template,"[0, 1, 0, 0, 0, 0]",['SH']
WSL_0886,A guest at a party tried to touch me before I managed to get away.,0,1,0,0,0,0,354 IPC / 74 BNS,public/private harassment incident,Synthetic-Template,"[0, 1, 0, 0, 0, 0]",['SH']
WSL_0080,My supervisor keeps making sexual jokes in front of the entire team.,0,1,0,0,1,0,354A IPC / POSH Act,combined SH and WH,Synthetic-Template,"[0, 1, 0, 0, 1, 0]","['SH', 'WH']"
WSL_0149,My landlord's men vandalized my shop and left a threatening note.,0,0,0,0,0,1,"Case-specific, not clearly mapped",requires further context,Synthetic-Template,"[0, 0, 0, 0, 0, 1]",['OV']
WSL_0303,Someone from college is threatening to leak our private videos.,0,0,0,1,0,0,66E IT Act / 77 BNS,digital harassment/privacy violation,Synthetic-Template,"[0, 0, 0, 1, 0, 0]",['CA']
WSL_0950,Someone from college waits outside my house daily and also created a fake profile to message me.,0,0,1,1,0,0,354D IPC / IT Act,combined ST and CA,Synthetic-Template,"[0, 0, 1, 1, 0, 0]","['ST', 'CA']"
WSL_0443,Someone I rejected online found my home address and shows up unannounced.,0,0,1,0,0,0,354D IPC / 78 BNS,repeated unwanted contact/presence,Synthetic-Template,"[0, 0, 1, 0, 0, 0]",['ST']
WSL_0590,Someone from college keeps following me everywhere I go and also created a fake profile to message me.,0,0,1,1,0,0,354D IPC / IT Act,combined ST and CA,Synthetic-Template,"[0, 0, 1, 1, 0, 0]","['ST', 'CA']"
WSL_0529,A man I matched with on a dating app keeps messaging me obsessively despite being blocked.,0,0,1,0,0,0,354D IPC / 78 BNS,repeated unwanted contact/presence,Synthetic-Template,"[0, 0, 1, 0, 0, 0]",['ST']
WSL_0044,A man I rejected on a matrimonial site has been parking outside my workplace every evening.,0,0,1,0,0,0,354D IPC / 78 BNS,repeated unwanted contact/presence,Synthetic-Template,"[0, 0, 1, 0, 0, 0]",['ST']
WSL_0826,A relative at a family function touched my hand inappropriately during a session.,0,1,0,0,0,0,354 IPC / 74 BNS,public/private harassment incident,Synthetic-Template,"[0, 1, 0, 0, 0, 0]",['SH']
WSL_0134,My neighbor has been parking outside my workplace every evening.,0,0,1,0,0,0,354D IPC / 78 BNS,repeated unwanted contact/presence,Synthetic-Template,"[0, 0, 1, 0, 0, 0]",['ST']
WSL_0637,My community are threatening my life over an inheritance dispute.,0,0,0,0,0,1,"Case-specific, not clearly mapped",requires further context,Synthetic-Template,"[0, 0, 0, 0, 0, 1]",['OV']
WSL_0496,A stranger online keeps following me everywhere I go and also created a fake profile to message me.,0,0,1,1,0,0,354D IPC / IT Act,combined ST and CA,Synthetic-Template,"[0, 0, 1, 1, 0, 0]","['ST', 'CA']"
WSL_0583,My mother-in-law threatens to take away my children if I complain.,1,0,0,0,0,0,498A IPC / 85 BNS,physical/verbal abuse pattern,Synthetic-Template,"[1, 0, 0, 0, 0, 0]",['DV']
WSL_0312,My father-in-law beats me over small household matters. It has gotten worse in the last few months.,1,0,0,0,0,0,498A IPC / 85 BNS,physical/verbal abuse pattern,Synthetic-Template,"[1, 0, 0, 0, 0, 0]",['DV']
WSL_0409,A stranger online is spreading false rumors about me in group chats.,0,0,0,1,0,0,66E IT Act / 77 BNS,digital harassment/privacy violation,Synthetic-Template,"[0, 0, 0, 1, 0, 0]",['CA']
WSL_0553,My team lead keeps making comments implying I should be friendlier.,0,0,0,0,1,0,POSH Act Sec 2n,workplace harassment pattern,Synthetic-Template,"[0, 0, 0, 0, 1, 0]",['WH']
WSL_0707,My community locked me in a room to stop me meeting someone.,0,0,0,0,0,1,"Case-specific, not clearly mapped",requires further context,Synthetic-Template,"[0, 0, 0, 0, 0, 1]",['OV']
WSL_0555,My driving instructor pressed himself against me deliberately in a crowd.,0,1,0,0,0,0,354 IPC / 74 BNS,public/private harassment incident,Synthetic-Template,"[0, 1, 0, 0, 0, 0]",['SH']
WSL_0911,A stranger online hacked my social media account.,0,0,0,1,0,0,66E IT Act / 77 BNS,digital harassment/privacy violation,Synthetic-Template,"[0, 0, 0, 1, 0, 0]",['CA']
WSL_1060,"During my performance review, my supervisor implied that a good rating would depend on how 'accommodating' I was willing to be.",0,0,0,0,1,0,POSH Act Sec 2n,diverse narrative style,Synthetic-Diverse,"[0, 0, 0, 0, 1, 0]",['WH']
WSL_0001,A senior at college kept staring and making explicit comments.,0,1,0,0,0,0,354 IPC / 74 BNS,public/private harassment incident,Synthetic-Template,"[0, 1, 0, 0, 0, 0]",['SH']
WSL_0423,My husband's family physically abuse me regularly and have threatened my family over an inheritance dispute.,1,0,0,0,0,1,498A IPC / case-specific,combined DV and OV,Synthetic-Template,"[1, 0, 0, 0, 0, 1]","['DV', 'OV']"
WSL_0361,A rickshaw driver made lewd comments about my body.,0,1,0,0,0,0,354 IPC / 74 BNS,public/private harassment incident,Synthetic-Template,"[0, 1, 0, 0, 0, 0]",['SH']
WSL_0383,My in-laws controls all my money and won't let me work. I am scared to go home most days now.,1,0,0,0,0,0,498A IPC / 85 BNS,physical/verbal abuse pattern,Synthetic-Template,"[1, 0, 0, 0, 0, 0]",['DV']
WSL_0317,An anonymous account is spreading false rumors about me in group chats.,0,0,0,1,0,0,66E IT Act / 77 BNS,digital harassment/privacy violation,Synthetic-Template,"[0, 0, 0, 1, 0, 0]",['CA']
WSL_0897,My mother-in-law drags me by the hair whenever dinner is late. This has been going on for over a year.,1,0,0,0,0,0,498A IPC / 85 BNS,physical/verbal abuse pattern,Synthetic-Template,"[1, 0, 0, 0, 0, 0]",['DV']
WSL_0817,An anonymous account keeps sending me threatening messages after I stopped replying.,0,0,0,1,0,0,66E IT Act / 77 BNS,digital harassment/privacy violation,Synthetic-Template,"[0, 0, 0, 1, 0, 0]",['CA']
WSL_0634,My mother-in-law does not let me contact my family.,1,0,0,0,0,0,498A IPC / 85 BNS,physical/verbal abuse pattern,Synthetic-Template,"[1, 0, 0, 0, 0, 0]",['DV']
WSL_0850,My tuition teacher made suggestive comments while collecting money.,0,1,0,0,0,0,354 IPC / 74 BNS,public/private harassment incident,Synthetic-Template,"[0, 1, 0, 0, 0, 0]",['SH']
WSL_0616,My stepfather verbally abuses me daily in front of relatives. I am scared to go home most days now.,1,0,0,0,0,0,498A IPC / 85 BNS,physical/verbal abuse pattern,Synthetic-Template,"[1, 0, 0, 0, 0, 0]",['DV']
WSL_1049,"Since I posted about a social issue online, I've been receiving a constant stream of rape and death threats from anonymous accounts.",0,0,0,1,0,0,IT Act Sec 66 / 509 IPC,diverse narrative style,Synthetic-Diverse,"[0, 0, 0, 1, 0, 0]",['CA']
WSL_0507,My husband and his mother denies me medical treatment even when injured. I am scared to go home most days now.,1,0,0,0,0,0,498A IPC / 85 BNS,physical/verbal abuse pattern,Synthetic-Template,"[1, 0, 0, 0, 0, 0]",['DV']
WSL_0173,A man in the metro exposed himself to me in public.,0,1,0,0,0,0,354 IPC / 74 BNS,public/private harassment incident,Synthetic-Template,"[0, 1, 0, 0, 0, 0]",['SH']
WSL_0451,A man on the bus forced himself on me despite me saying no clearly.,0,1,0,0,0,0,354 IPC / 74 BNS,public/private harassment incident,Synthetic-Template,"[0, 1, 0, 0, 0, 0]",['SH']
WSL_0126,My husband and his mother throws things at me during arguments. It has gotten worse in the last few months.,1,0,0,0,0,0,498A IPC / 85 BNS,physical/verbal abuse pattern,Synthetic-Template,"[1, 0, 0, 0, 0, 0]",['DV']
WSL_0552,A delivery man tried to corner me and touch me against my will.,0,1,0,0,0,0,354 IPC / 74 BNS,public/private harassment incident,Synthetic-Template,"[0, 1, 0, 0, 0, 0]",['SH']
WSL_0810,My husband and his mother burnt my hand during an argument. This started right after our marriage.,1,0,0,0,0,0,498A IPC / 85 BNS,physical/verbal abuse pattern,Synthetic-Template,"[1, 0, 0, 0, 0, 0]",['DV']
WSL_0693,An anonymous account is threatening to leak my chats unless I pay money.,0,0,0,1,0,0,66E IT Act / 77 BNS,digital harassment/privacy violation,Synthetic-Template,"[0, 0, 0, 1, 0, 0]",['CA']
WSL_1032,"At a work conference, a fellow attendee I had just met made unwanted advances and wouldn't take no for an answer.",0,1,0,0,0,0,354A IPC,diverse narrative style,Synthetic-Diverse,"[0, 1, 0, 0, 0, 0]",['SH']
WSL_0091,Someone from college morphed my photos and circulated them in a group chat.,0,0,0,1,0,0,66E IT Act / 77 BNS,digital harassment/privacy violation,Synthetic-Template,"[0, 0, 0, 1, 0, 0]",['CA']
WSL_1054,"After I ended things with him, my ex started a smear campaign against me across multiple social media platforms.",0,0,0,1,0,0,IT Act Sec 66,diverse narrative style,Synthetic-Diverse,"[0, 0, 0, 1, 0, 0]",['CA']
WSL_0182,My stepfather pushed me down the stairs during a fight. This has been going on for over a year.,1,0,0,0,0,0,498A IPC / 85 BNS,physical/verbal abuse pattern,Synthetic-Template,"[1, 0, 0, 0, 0, 0]",['DV']
WSL_0364,My tuition teacher tried to corner me and touch me against my will.,0,1,0,0,0,0,354 IPC / 74 BNS,public/private harassment incident,Synthetic-Template,"[0, 1, 0, 0, 0, 0]",['SH']
WSL_0542,My ex-boyfriend is posting fake defamatory comments about me publicly.,0,0,0,1,0,0,66E IT Act / 77 BNS,digital harassment/privacy violation,Synthetic-Template,"[0, 0, 0, 1, 0, 0]",['CA']
WSL_0275,A stranger online is posting fake defamatory comments about me publicly.,0,0,0,1,0,0,66E IT Act / 77 BNS,digital harassment/privacy violation,Synthetic-Template,"[0, 0, 0, 1, 0, 0]",['CA']
WSL_0873,My husband's family starves me for days as punishment. It has gotten worse in the last few months.,1,0,0,0,0,0,498A IPC / 85 BNS,physical/verbal abuse pattern,Synthetic-Template,"[1, 0, 0, 0, 0, 0]",['DV']
WSL_0252,My husband pushes and shoves me during every argument. This has been going on for over a year.,1,0,0,0,0,0,498A IPC / 85 BNS,physical/verbal abuse pattern,Synthetic-Template,"[1, 0, 0, 0, 0, 0]",['DV']
WSL_0070,A man at the gym kept staring and making explicit comments.,0,1,0,0,0,0,354 IPC / 74 BNS,public/private harassment incident,Synthetic-Template,"[0, 1, 0, 0, 0, 0]",['SH']
WSL_0292,My community are threatening to harm me over a land dispute.,0,0,0,0,0,1,"Case-specific, not clearly mapped",requires further context,Synthetic-Template,"[0, 0, 0, 0, 0, 1]",['OV']
WSL_0132,Someone created a fake dating profile using my pictures.,0,0,0,1,0,0,66E IT Act / 77 BNS,digital harassment/privacy violation,Synthetic-Template,"[0, 0, 0, 1, 0, 0]",['CA']
WSL_0301,My ex-boyfriend follows my car every day on my commute.,0,0,1,0,0,0,354D IPC / 78 BNS,repeated unwanted contact/presence,Synthetic-Template,"[0, 0, 1, 0, 0, 0]",['ST']
WSL_0550,My family threatened to disown me over my relationship choice.,0,0,0,0,0,1,"Case-specific, not clearly mapped",requires further context,Synthetic-Template,"[0, 0, 0, 0, 0, 1]",['OV']
WSL_0327,My husband controls my finances and beats me and leaked intimate photos to my family.,1,0,0,1,0,0,498A IPC / 66E IT Act,combined DV and CA,Synthetic-Template,"[1, 0, 0, 1, 0, 0]","['DV', 'CA']"
WSL_0145,My landlord exposed himself to me in public.,0,1,0,0,0,0,354 IPC / 74 BNS,public/private harassment incident,Synthetic-Template,"[0, 1, 0, 0, 0, 0]",['SH']
WSL_0851,A vendor at work cornered me in the pantry inappropriately.,0,0,0,0,1,0,POSH Act Sec 2n,workplace harassment pattern,Synthetic-Template,"[0, 0, 0, 0, 1, 0]",['WH']
WSL_0676,My partner controls my finances and beats me and is blackmailing me with our private videos.,1,0,0,1,0,0,498A IPC / 66E IT Act,combined DV and CA,Synthetic-Template,"[1, 0, 0, 1, 0, 0]","['DV', 'CA']"
WSL_0946,My tuition teacher exposed himself to me in public.,0,1,0,0,0,0,354 IPC / 74 BNS,public/private harassment incident,Synthetic-Template,"[0, 1, 0, 0, 0, 0]",['SH']
WSL_0136,A man at the gym tried to corner me and touch me against my will.,0,1,0,0,0,0,354 IPC / 74 BNS,public/private harassment incident,Synthetic-Template,"[0, 1, 0, 0, 0, 0]",['SH']
WSL_0339,A man I matched with online created a fake dating profile using my pictures.,0,0,0,1,0,0,66E IT Act / 77 BNS,digital harassment/privacy violation,Synthetic-Template,"[0, 0, 0, 1, 0, 0]",['CA']
WSL_1042,"A man I met briefly at a wedding has since shown up at three different events I attended, which cannot be a coincidence.",0,0,1,0,0,0,354D IPC,diverse narrative style,Synthetic-Diverse,"[0, 0, 1, 0, 0, 0]",['ST']
WSL_0165,My father-in-law slaps me in front of the children. This started right after our marriage.,1,0,0,0,0,0,498A IPC / 85 BNS,physical/verbal abuse pattern,Synthetic-Template,"[1, 0, 0, 0, 0, 0]",['DV']
WSL_0029,Someone from my past sends me sexually explicit messages and knows personal details about me.,0,1,0,1,0,0,509 IPC / IT Act Sec 67,combined SH and CA,Synthetic-Template,"[0, 1, 0, 1, 0, 0]","['SH', 'CA']"
WSL_0651,A vendor at work excludes me from meetings since I rejected his advances.,0,0,0,0,1,0,POSH Act Sec 2n,workplace harassment pattern,Synthetic-Template,"[0, 0, 0, 0, 1, 0]",['WH']
WSL_0194,My boss denied me a raise after I rejected his advances.,0,0,0,0,1,0,POSH Act Sec 2n,workplace harassment pattern,Synthetic-Template,"[0, 0, 0, 0, 1, 0]",['WH']
WSL_1084,My husband controls my finances completely and recently threatened to post embarrassing videos of me if I tried to leave him.,1,0,0,1,0,0,498A IPC / 66E IT Act,diverse multi-issue narrative,Synthetic-Diverse,"[1, 0, 0, 1, 0, 0]","['DV', 'CA']"
WSL_0740,A relative at a family function made sexual comments about me in front of others.,0,1,0,0,0,0,354 IPC / 74 BNS,public/private harassment incident,Synthetic-Template,"[0, 1, 0, 0, 0, 0]",['SH']
WSL_0434,A senior colleague makes inappropriate comments about my appearance and threatens my job when I complain.,0,1,0,0,1,0,354A IPC / POSH Act,combined SH and WH,Synthetic-Template,"[0, 1, 0, 0, 1, 0]","['SH', 'WH']"
WSL_0635,A man I rejected is sending death threats through anonymous email.,0,0,0,1,0,0,66E IT Act / 77 BNS,digital harassment/privacy violation,Synthetic-Template,"[0, 0, 0, 1, 0, 0]",['CA']
WSL_0170,My ex-boyfriend is spreading false rumors about me in group chats.,0,0,0,1,0,0,66E IT Act / 77 BNS,digital harassment/privacy violation,Synthetic-Template,"[0, 0, 0, 1, 0, 0]",['CA']
WSL_0582,A guest at a party groped me and disappeared into the crowd.,0,1,0,0,0,0,354 IPC / 74 BNS,public/private harassment incident,Synthetic-Template,"[0, 1, 0, 0, 0, 0]",['SH']
WSL_0141,A man on the bus made inappropriate comments during a private session.,0,1,0,0,0,0,354 IPC / 74 BNS,public/private harassment incident,Synthetic-Template,"[0, 1, 0, 0, 0, 0]",['SH']
WSL_0174,My ex-partner is posting fake defamatory comments about me publicly.,0,0,0,1,0,0,66E IT Act / 77 BNS,digital harassment/privacy violation,Synthetic-Template,"[0, 0, 0, 1, 0, 0]",['CA']
WSL_0007,My brother-in-law does not let me contact my family. This has been going on for over a year.,1,0,0,0,0,0,498A IPC / 85 BNS,physical/verbal abuse pattern,Synthetic-Template,"[1, 0, 0, 0, 0, 0]",['DV']
WSL_0744,A client keeps making comments implying I should be friendlier.,0,0,0,0,1,0,POSH Act Sec 2n,workplace harassment pattern,Synthetic-Template,"[0, 0, 0, 0, 1, 0]",['WH']
WSL_0666,My manager excludes me from meetings since I rejected his advances.,0,0,0,0,1,0,POSH Act Sec 2n,workplace harassment pattern,Synthetic-Template,"[0, 0, 0, 0, 1, 0]",['WH']
WSL_0754,A former colleague keeps messaging me obsessively despite being blocked.,0,0,1,0,0,0,354D IPC / 78 BNS,repeated unwanted contact/presence,Synthetic-Template,"[0, 0, 1, 0, 0, 0]",['ST']
WSL_0492,My husband and his mother forced me to sign over my property documents. This has been going on for over a year.,1,0,0,0,0,0,498A IPC / 85 BNS,physical/verbal abuse pattern,Synthetic-Template,"[1, 0, 0, 0, 0, 0]",['DV']
WSL_0074,My brother-in-law locked me inside the house for days. I am scared to go home most days now.,1,0,0,0,0,0,498A IPC / 85 BNS,physical/verbal abuse pattern,Synthetic-Template,"[1, 0, 0, 0, 0, 0]",['DV']
WSL_0791,My former colleague is threatening to leak my chats unless I pay money.,0,0,0,1,0,0,66E IT Act / 77 BNS,digital harassment/privacy violation,Synthetic-Template,"[0, 0, 0, 1, 0, 0]",['CA']
WSL_0235,My stepfather denies me medical treatment even when injured. It happens almost every week.,1,0,0,0,0,0,498A IPC / 85 BNS,physical/verbal abuse pattern,Synthetic-Template,"[1, 0, 0, 0, 0, 0]",['DV']
WSL_0215,A man on the bus made sexual comments about me in front of others.,0,1,0,0,0,0,354 IPC / 74 BNS,public/private harassment incident,Synthetic-Template,"[0, 1, 0, 0, 0, 0]",['SH']
WSL_0765,A man on the bus made lewd comments about my body.,0,1,0,0,0,0,354 IPC / 74 BNS,public/private harassment incident,Synthetic-Template,"[0, 1, 0, 0, 0, 0]",['SH']
WSL_0133,My stepfather does not let me contact my family. It has gotten worse in the last few months.,1,0,0,0,0,0,498A IPC / 85 BNS,physical/verbal abuse pattern,Synthetic-Template,"[1, 0, 0, 0, 0, 0]",['DV']
WSL_0598,My father-in-law hit me with a belt over a small disagreement. This has been going on for over a year.,1,0,0,0,0,0,498A IPC / 85 BNS,physical/verbal abuse pattern,Synthetic-Template,"[1, 0, 0, 0, 0, 0]",['DV']
WSL_0760,My boss keeps commenting on my appearance during meetings.,0,0,0,0,1,0,POSH Act Sec 2n,workplace harassment pattern,Synthetic-Template,"[0, 0, 0, 0, 1, 0]",['WH']
WSL_0186,My ex-boyfriend created a fake dating profile using my pictures.,0,0,0,1,0,0,66E IT Act / 77 BNS,digital harassment/privacy violation,Synthetic-Template,"[0, 0, 0, 1, 0, 0]",['CA']
WSL_0042,A man in the metro tried to corner me and touch me against my will.,0,1,0,0,0,0,354 IPC / 74 BNS,public/private harassment incident,Synthetic-Template,"[0, 1, 0, 0, 0, 0]",['SH']
WSL_0109,A man I matched with on a dating app watches my house through his window constantly.,0,0,1,0,0,0,354D IPC / 78 BNS,repeated unwanted contact/presence,Synthetic-Template,"[0, 0, 1, 0, 0, 0]",['ST']
WSL_0685,A senior at college touched me inappropriately and acted like nothing happened.,0,1,0,0,0,0,354 IPC / 74 BNS,public/private harassment incident,Synthetic-Template,"[0, 1, 0, 0, 0, 0]",['SH']
WSL_0534,My stepfather threatens to take away my children if I complain. This has been going on for over a year.,1,0,0,0,0,0,498A IPC / 85 BNS,physical/verbal abuse pattern,Synthetic-Template,"[1, 0, 0, 0, 0, 0]",['DV']
WSL_0808,My in-laws are threatening to harm me over a land dispute.,0,0,0,0,0,1,"Case-specific, not clearly mapped",requires further context,Synthetic-Template,"[0, 0, 0, 0, 0, 1]",['OV']
WSL_0484,A coworker denied me a raise after I rejected his advances.,0,0,0,0,1,0,POSH Act Sec 2n,workplace harassment pattern,Synthetic-Template,"[0, 0, 0, 0, 1, 0]",['WH']
WSL_0469,A senior at college made inappropriate comments during a private session.,0,1,0,0,0,0,354 IPC / 74 BNS,public/private harassment incident,Synthetic-Template,"[0, 1, 0, 0, 0, 0]",['SH']
WSL_0025,A senior executive makes sexual jokes directed at me in front of the team.,0,0,0,0,1,0,POSH Act Sec 2n,workplace harassment pattern,Synthetic-Template,"[0, 0, 0, 0, 1, 0]",['WH']
WSL_0543,My in-laws physically abuse me regularly and are threatening to take custody of my children.,1,0,0,0,0,1,498A IPC / case-specific,combined DV and OV,Synthetic-Template,"[1, 0, 0, 0, 0, 1]","['DV', 'OV']"
WSL_0558,My in-laws are pressuring me into a marriage I don't want.,0,0,0,0,0,1,"Case-specific, not clearly mapped",requires further context,Synthetic-Template,"[0, 0, 0, 0, 0, 1]",['OV']
WSL_0615,My relatives are pressuring me into a marriage I don't want.,0,0,0,0,0,1,"Case-specific, not clearly mapped",requires further context,Synthetic-Template,"[0, 0, 0, 0, 0, 1]",['OV']
WSL_0802,My boss keeps asking me to stay back late alone with him.,0,0,0,0,1,0,POSH Act Sec 2n,workplace harassment pattern,Synthetic-Template,"[0, 0, 0, 0, 1, 0]",['WH']
WSL_0367,A senior at college pressed himself against me deliberately in a crowd.,0,1,0,0,0,0,354 IPC / 74 BNS,public/private harassment incident,Synthetic-Template,"[0, 1, 0, 0, 0, 0]",['SH']
WSL_0679,A vendor at work sends me inappropriate messages on our work chat.,0,0,0,0,1,0,POSH Act Sec 2n,workplace harassment pattern,Synthetic-Template,"[0, 0, 0, 0, 1, 0]",['WH']
WSL_0384,A man I rejected keeps following me everywhere I go and now sends me threatening messages online.,0,0,1,1,0,0,354D IPC / IT Act,combined ST and CA,Synthetic-Template,"[0, 0, 1, 1, 0, 0]","['ST', 'CA']"
WSL_0455,My relatives threw stones at my house after a dispute.,0,0,0,0,0,1,"Case-specific, not clearly mapped",requires further context,Synthetic-Template,"[0, 0, 0, 0, 0, 1]",['OV']
WSL_0265,My ex-partner morphed my photos and circulated them in a group chat.,0,0,0,1,0,0,66E IT Act / 77 BNS,digital harassment/privacy violation,Synthetic-Template,"[0, 0, 0, 1, 0, 0]",['CA']
WSL_0621,A delivery man forced himself on me despite me saying no clearly.,0,1,0,0,0,0,354 IPC / 74 BNS,public/private harassment incident,Synthetic-Template,"[0, 1, 0, 0, 0, 0]",['SH']
WSL_0790,My in-laws refuses to let me leave the house without permission. I am scared to go home most days now.,1,0,0,0,0,0,498A IPC / 85 BNS,physical/verbal abuse pattern,Synthetic-Template,"[1, 0, 0, 0, 0, 0]",['DV']
WSL_0445,A stranger online waits outside my house daily and also created a fake profile to message me.,0,0,1,1,0,0,354D IPC / IT Act,combined ST and CA,Synthetic-Template,"[0, 0, 1, 1, 0, 0]","['ST', 'CA']"
WSL_0396,My stepfather hits me whenever he comes home drunk.,1,0,0,0,0,0,498A IPC / 85 BNS,physical/verbal abuse pattern,Synthetic-Template,"[1, 0, 0, 0, 0, 0]",['DV']
WSL_0177,A former colleague watches my house through his window constantly.,0,0,1,0,0,0,354D IPC / 78 BNS,repeated unwanted contact/presence,Synthetic-Template,"[0, 0, 1, 0, 0, 0]",['ST']
WSL_0019,A rickshaw driver touched me inappropriately and acted like nothing happened.,0,1,0,0,0,0,354 IPC / 74 BNS,public/private harassment incident,Synthetic-Template,"[0, 1, 0, 0, 0, 0]",['SH']
WSL_0925,A man I matched with online is threatening to leak my chats unless I pay money.,0,0,0,1,0,0,66E IT Act / 77 BNS,digital harassment/privacy violation,Synthetic-Template,"[0, 0, 0, 1, 0, 0]",['CA']
WSL_0823,My driving instructor forced himself on me despite me saying no clearly.,0,1,0,0,0,0,354 IPC / 74 BNS,public/private harassment incident,Synthetic-Template,"[0, 1, 0, 0, 0, 0]",['SH']
WSL_0062,My husband and his mother verbally abuses me daily in front of relatives. This has been going on for over a year.,1,0,0,0,0,0,498A IPC / 85 BNS,physical/verbal abuse pattern,Synthetic-Template,"[1, 0, 0, 0, 0, 0]",['DV']
WSL_0273,A senior colleague threatened a bad review if I didn't meet him outside work.,0,0,0,0,1,0,POSH Act Sec 2n,workplace harassment pattern,Synthetic-Template,"[0, 0, 0, 0, 1, 0]",['WH']
